"","beg","end","IBI","len","durn","mean.isis","SI"
"364",11205,11226,0.121899999999997,22,0.0153999999999996,0.000699999999999984,1
"365",11227,11282,0.5137,56,0.046599999999998,0.000832142857142821,1
"366",11283,11297,0.1096,15,0.0163000000000011,0.00108666666666674,1
"367",11298,11322,0.343800000000002,25,0.0170999999999992,0.000683999999999969,1
"368",11323,11387,0.365300000000005,65,0.031800000000004,0.000489230769230831,1
"369",11388,11408,0.304999999999993,21,0.0182000000000073,0.000866666666667015,1
"370",11409,11432,0.274599999999992,24,0.0237000000000052,0.000987500000000215,1
"371",11433,11510,0.412499999999994,78,0.059899999999999,0.000767948717948705,1
"372",11511,11517,0.0529000000000082,7,0.0101999999999975,0.00145714285714251,1
"373",11518,11541,0.108800000000002,24,0.022199999999998,0.000924999999999917,1
"374",11542,11592,0.341399999999993,51,0.0281999999999982,0.000552941176470553,1
"375",11593,11615,0.139200000000002,23,0.0200000000000102,0.000869565217391749,1
"376",11616,11666,0.358699999999999,51,0.0324999999999989,0.000637254901960762,1
"377",11667,11683,0.227599999999995,17,0.0164000000000044,0.000964705882353201,1
"378",11684,11699,0.0953999999999979,16,0.0245000000000033,0.00153125000000021,1
"379",11700,11717,0.149499999999989,18,0.0167000000000002,0.000927777777777787,1
"380",11718,11787,0.305599999999998,70,0.0483000000000118,0.000690000000000168,1
"381",11788,11813,0.310999999999993,26,0.0168000000000035,0.00064615384615398,1
"382",11814,11861,0.316000000000003,48,0.022199999999998,0.000462499999999958,1
"383",11862,11882,0.314499999999995,21,0.0210000000000008,0.00100000000000004,1
"384",11883,11902,0.395800000000008,20,0.0181999999999931,0.000909999999999656,1
"385",11903,11907,0.100300000000004,5,0.00359999999999161,0.000719999999998322,1
"386",11908,11932,0.0193000000000012,25,0.0219000000000023,0.00087600000000009,1
"387",11933,11958,0.274500000000003,26,0.017799999999994,0.000684615384615155,1
"388",11959,11980,0.309700000000007,22,0.0137,0.000622727272727275,1
"389",11981,11988,0.0828999999999951,8,0.00450000000000728,0.000562500000000909,1
"390",11989,12021,0.252499999999998,33,0.024799999999999,0.000751515151515123,1
"391",12022,12068,0.149500000000003,47,0.06219999999999,0.00132340425531894,1
"392",12069,12132,0.435000000000002,64,0.0302999999999969,0.000473437499999951,1
"393",12133,12143,0.188800000000001,11,0.0163000000000011,0.00148181818181828,1
"394",12144,12219,0.432900000000004,76,0.0424000000000007,0.000557894736842114,1
"395",12220,12251,0.395700000000005,32,0.0223000000000013,0.000696875000000041,1
"396",12252,12280,0.34729999999999,29,0.0230999999999995,0.000796551724137912,1
"397",12281,12296,0.0773999999999972,16,0.0228000000000037,0.00142500000000023,1
"398",12297,12311,0.109000000000009,15,0.0175999999999874,0.00117333333333249,1
"399",12312,12334,0.0258000000000038,23,0.0234000000000094,0.00101739130434824,1
"400",12335,12384,0.229399999999998,50,0.0441000000000003,0.000882000000000005,1
"401",12385,12407,0.371299999999991,23,0.0208999999999975,0.000908695652173803,1
"402",12408,12432,0.282800000000009,25,0.0129000000000019,0.000516000000000076,1
"403",12433,12455,0.265599999999992,23,0.0191000000000088,0.000830434782609077,1
"404",12456,12500,0.265199999999993,45,0.0293999999999954,0.000653333333333232,1
"405",12501,12515,0.271900000000002,15,0.0106999999999999,0.000713333333333329,1
"406",12516,12545,0.267700000000005,30,0.0177000000000049,0.000590000000000165,1
"407",12546,12577,0.0638999999999896,32,0.0250000000000057,0.000781250000000178,1
"408",12578,12600,0.0531000000000006,23,0.0418999999999983,0.00182173913043471,1
"409",12601,12622,0.220799999999997,22,0.0247000000000099,0.00112272727272772,1
"410",12623,12653,0.023699999999991,31,0.0315999999999974,0.00101935483870959,1
"411",12654,12682,0.324600000000004,29,0.0250000000000057,0.000862068965517437,1
"412",12683,12710,0.0613999999999919,28,0.0190000000000055,0.000678571428571623,1
"413",12711,12732,0.133200000000002,22,0.0257999999999896,0.0011727272727268,1
"414",12733,12767,0.323300000000003,35,0.0241000000000042,0.000688571428571549,1
"415",12768,12788,0.385099999999994,21,0.01400000000001,0.000666666666667143,1
"416",12789,12824,0.0724000000000018,36,0.0408999999999935,0.00113611111111093,1
"417",12825,12828,0.035899999999998,4,0.00679999999999836,0.00169999999999959,1
"418",12829,12846,0.0773999999999972,18,0.0199000000000069,0.00110555555555594,1
"419",12847,12865,0.376000000000005,19,0.0146999999999906,0.000773684210525822,1
"420",12866,12904,1.43010000000001,39,0.0203999999999951,0.000523076923076797,1
"421",12905,12941,0.0622999999999934,37,0.0284000000000049,0.000767567567567699,1
"422",12942,12965,0.493600000000001,24,0.0207999999999942,0.000866666666666423,1
"423",12966,13024,0.300200000000004,59,0.0426999999999964,0.000723728813559261,1
"424",13026,13042,0.116399999999999,17,0.0125000000000028,0.000735294117647226,1
"425",13043,13072,0.405000000000001,30,0.025100000000009,0.000836666666666967,1
"426",13073,13133,0.552799999999991,61,0.0311999999999983,0.000511475409836038,1
"427",13134,13142,0.0412000000000035,9,0.0169999999999959,0.00188888888888843,1
"428",13143,13164,0.172700000000006,22,0.0130000000000052,0.000590909090909329,1
"429",13165,13193,0.313399999999987,29,0.0185000000000031,0.000637931034482864,1
"430",13194,13244,0.600700000000003,51,0.0438000000000045,0.000858823529411853,1
"431",13245,13279,0.580199999999991,35,0.0213000000000108,0.000608571428571736,1
"432",13280,13322,0.0502999999999929,43,0.0259999999999962,0.00060465116279061,1
"433",13323,13348,0.0752999999999986,26,0.029500000000013,0.00113461538461588,1
"434",13349,13406,0.319499999999991,58,0.0397999999999996,0.000686206896551717,1
"435",13407,13449,0.341300000000004,43,0.0242999999999967,0.00056511627906969,1
"436",13450,13474,0.0807999999999964,25,0.0307000000000102,0.00122800000000041,1
"437",13475,13513,0.2517,39,0.026600000000002,0.000682051282051332,1
"438",13514,13537,0.113299999999995,24,0.0165999999999968,0.000691666666666535,1
"439",13538,13566,0.322699999999998,29,0.0172000000000025,0.00059310344827595,1
"440",13567,13601,0.301299999999998,35,0.0259000000000071,0.000740000000000204,1
"441",13603,13624,0.125,22,0.0232000000000028,0.00105454545454558,1
"442",13625,13659,0.0932999999999993,35,0.0283000000000015,0.000808571428571473,1
"443",13660,13744,0.3215,85,0.0498999999999938,0.000587058823529339,1
"444",13745,13747,0.0240000000000009,3,0.00310000000000343,0.00103333333333448,1
"445",13748,13785,0.104199999999992,38,0.0409999999999968,0.00107894736842097,1
"446",13786,13807,0.221400000000003,22,0.0251999999999981,0.00114545454545446,1
"447",13808,13841,0.0516000000000076,34,0.0301000000000045,0.00088529411764719,1
"448",13842,13859,0.0671999999999997,18,0.0178999999999974,0.000994444444444298,1
"449",13860,13888,0.513499999999993,29,0.0130000000000052,0.000448275862069146,1
"450",13889,14186,0.0634000000000015,298,0.258799999999994,0.000868456375838905,1
"451",14187,14286,0.0974000000000075,100,0.0701999999999998,0.000701999999999998,1
"452",14287,14373,0.270299999999992,87,0.0525000000000091,0.000603448275862174,1
"453",14375,14446,0.278499999999994,72,0.0486000000000075,0.000675000000000105,1
"454",14447,14532,0.495099999999994,86,0.0347000000000008,0.000403488372093033,1
"455",14535,14540,0.0566999999999922,6,0.0148000000000081,0.00246666666666802,1
"456",14541,14581,0.482799999999997,41,0.0224000000000046,0.000546341463414747,1
"457",14582,14584,0.121600000000001,3,0.00520000000000209,0.00173333333333403,1
"458",14585,14629,0.532299999999992,45,0.0332000000000079,0.000737777777777953,1
"459",14630,14635,0.182899999999989,6,0.00520000000000209,0.000866666666667015,1
"460",14636,14657,0.254400000000004,22,0.0189000000000021,0.000859090909091006,1
"461",14658,14666,0.215899999999991,9,0.0206000000000017,0.00228888888888908,1
"462",14667,14692,0.085000000000008,26,0.054000000000002,0.00207692307692316,1
"463",14693,14707,0.246599999999987,15,0.0178000000000083,0.00118666666666722,1
"464",14708,14724,0.274699999999996,17,0.0187999999999988,0.00110588235294111,1
"465",14725,14729,0.0936999999999983,5,0.00530000000000541,0.00106000000000108,1
"466",14730,14760,0.0227000000000004,31,0.0317000000000007,0.00102258064516131,1
"467",14761,14771,0.329099999999997,11,0.0134000000000043,0.00121818181818221,1
"468",14772,14786,0.0482999999999976,15,0.0122999999999962,0.000819999999999747,1
"469",14787,14796,0.127600000000001,10,0.0210000000000008,0.00210000000000008,1
"470",14797,14816,0.318399999999997,20,0.0290999999999997,0.00145499999999998,1
"471",14817,14838,0.0827000000000027,22,0.0407000000000011,0.00185000000000005,1
"472",14840,14860,0.381700000000009,21,0.0194999999999936,0.000928571428571125,1
"473",14861,14882,0.412499999999994,22,0.0176000000000016,0.000800000000000073,1
"474",14883,14913,0.500700000000009,31,0.0180000000000007,0.000580645161290345,1
"475",14914,14930,0.0526999999999873,17,0.0165000000000077,0.000970588235294572,1
